 
 image index,detector type, total # of keypoints, descriptor type, TTC Lidar, TTC Camera
0,HARRIS,115,BRIEF,
2,BRISK,2974,SIFT,13.354725,-28.605648,
3,BRISK,2953,SIFT,16.384452,-0.206507,
4,BRISK,2855,SIFT,14.076445,nan,
5,BRISK,2906,SIFT,12.729945,nan,
6,BRISK,2886,SIFT,13.751074,nan,
7,BRISK,2886,SIFT,13.731432,-0.201803,
8,BRISK,2893,SIFT,13.790126,-0.199813,
9,BRISK,2930,SIFT,12.058994,nan,
10,BRISK,3022,SIFT,11.864185,nan,
11,BRISK,3013,SIFT,11.968197,nan,
12,BRISK,2949,SIFT,9.887113,2.774835,
13,BRISK,3012,SIFT,9.425037,nan,
14,BRISK,3026,SIFT,9.302148,126.265738,
15,BRISK,3074,SIFT,8.321200,20.153297,
16,BRISK,3131,SIFT,8.898673,nan,
17,BRISK,3135,SIFT,11.030114,nan,
18,BRISK,3146,SIFT,8.535568,-3.893489,

 
 image index,detector type, total # of keypoints, descriptor type, TTC Lidar, TTC Camera
0,ORB,500,BRIEF,
1,ORB,500,BRIEF,12.289100,nan,
2,ORB,500,BRIEF,13.354725,nan,
3,ORB,500,BRIEF,16.384452,5.934356,
4,ORB,500,BRIEF,14.076445,-0.199604,
5,ORB,500,BRIEF,12.729945,8.059725,
6,ORB,500,BRIEF,13.751074,-0.200000,
7,ORB,500,BRIEF,13.731432,-0.200318,
8,ORB,500,BRIEF,13.790126,-0.204871,
9,ORB,500,BRIEF,12.058994,nan,
10,ORB,500,BRIEF,11.864185,-0.202232,
11,ORB,500,BRIEF,11.968197,5.162106,
12,ORB,500,BRIEF,9.887113,-inf,
13,ORB,500,BRIEF,9.425037,nan,
14,ORB,500,BRIEF,9.302148,-inf,
15,ORB,500,BRIEF,8.321200,nan,
16,ORB,500,BRIEF,8.898673,11.216074,
17,ORB,500,BRIEF,11.030114,8.537406,
18,ORB,500,BRIEF,8.535568,nan,

 
 image index,detector type, total # of keypoints, descriptor type, TTC Lidar, TTC Camera
0,ORB,500,ORB,
1,ORB,500,ORB,12.289100,nan,
2,ORB,500,ORB,13.354725,nan,
3,ORB,500,ORB,16.384452,5.016160,
4,ORB,500,ORB,14.076445,nan,
5,ORB,500,ORB,12.729945,nan,
6,ORB,500,ORB,13.751074,nan,
7,ORB,500,ORB,13.731432,nan,
8,ORB,500,ORB,13.790126,nan,
9,ORB,500,ORB,12.058994,nan,
10,ORB,500,ORB,11.864185,nan,
11,ORB,500,ORB,11.968197,nan,
12,ORB,500,ORB,9.887113,nan,
13,ORB,500,ORB,9.425037,nan,
14,ORB,500,ORB,9.302148,nan,
15,ORB,500,ORB,8.321200,nan,
16,ORB,500,ORB,8.898673,-0.203582,
17,ORB,500,ORB,11.030114,nan,
18,ORB,500,ORB,8.535568,nan,

 
 image index,detector type, total # of keypoints, descriptor type, TTC Lidar, TTC Camera
0,ORB,500,FREAK,
1,ORB,500,FREAK,12.289100,-inf,
2,ORB,500,FREAK,13.354725,8.352970,
3,ORB,500,FREAK,16.384452,17.486527,
4,ORB,500,FREAK,14.076445,11.815243,
5,ORB,500,FREAK,12.729945,nan,
6,ORB,500,FREAK,13.751074,16.645036,
7,ORB,500,FREAK,13.731432,nan,
8,ORB,500,FREAK,13.790126,-0.202482,
9,ORB,500,FREAK,12.058994,nan,
10,ORB,500,FREAK,11.864185,nan,
11,ORB,500,FREAK,11.968197,-0.200000,
12,ORB,500,FREAK,9.887113,nan,
13,ORB,500,FREAK,9.425037,9.127832,
14,ORB,500,FREAK,9.302148,nan,
15,ORB,500,FREAK,8.321200,nan,
